DateTime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-02-01 06:13:00,0.478,0.162,242.65,2.0,0,0,0
2007-02-01 06:14:00,0.48,0.168,243.79,2.0,0,0,0
2007-02-01 06:15:00,0.48,0.17,244.01,2.0,0,0,0
2007-02-01 06:16:00,0.478,0.17,244.1,2.0,0,0,0
2007-02-01 06:17:00,0.478,0.168,243.97,2.0,0,0,0
2007-02-01 06:18:00,0.47600000000000003,0.166,243.7,2.0,0,0,0
2007-02-01 06:19:00,0.47600000000000003,0.168,243.92,2.0,0,0,0
2007-02-01 06:20:00,0.39799999999999996,0.054000000000000006,243.3,1.6,0,0,0
2007-02-01 06:21:00,0.38,0.0,243.42,1.6,0,0,0
2007-02-01 06:22:00,0.384,0.0,244.43,1.6,0,0,0
2007-02-01 06:23:00,0.382,0.0,243.97,1.6,0,0,0
2007-02-01 06:24:00,0.382,0.0,244.13,1.6,0,0,0
2007-02-01 06:25:00,0.382,0.0,243.86,1.6,0,0,0
2007-02-01 06:26:00,0.382,0.0,244.1,1.6,0,0,0
2007-02-01 06:27:00,0.382,0.0,244.13,1.6,0,0,0
2007-02-01 06:28:00,0.384,0.0,244.51,1.6,0,0,0
2007-02-01 06:29:00,0.384,0.0,244.95,1.6,0,0,0
2007-02-01 06:30:00,0.384,0.0,244.65,1.6,0,0,0
2007-02-01 06:31:00,0.382,0.0,244.38,1.6,0,0,0
2007-02-01 06:32:00,0.38,0.0,243.59,1.6,0,0,0
2007-02-01 06:33:00,0.38,0.0,243.32,1.6,0,0,0
2007-02-01 06:34:00,0.37799999999999995,0.0,242.61,1.6,0,0,0
2007-02-01 06:35:00,0.374,0.0,241.67,1.6,0,0,0
2007-02-01 06:36:00,0.37799999999999995,0.0,242.54,1.6,0,0,0
2007-02-01 06:37:00,0.37799999999999995,0.0,243.12,1.6,0,0,0
2007-02-01 06:38:00,0.38,0.0,243.29,1.6,0,0,0
2007-02-01 06:39:00,0.38,0.0,243.23,1.6,0,0,0
2007-02-01 06:40:00,0.37799999999999995,0.0,242.68,1.6,0,0,0
2007-02-01 06:41:00,0.376,0.0,242.65,1.6,0,0,0
2007-02-01 06:42:00,0.374,0.0,241.34,1.6,0,0,0
2007-02-01 06:43:00,0.38799999999999996,0.0,241.15,1.8,0,0,0
2007-02-01 06:44:00,0.452,0.124,241.55,1.8,0,0,0
2007-02-01 06:45:00,0.44799999999999995,0.124,241.82,1.8,0,0,0
2007-02-01 06:46:00,0.45399999999999996,0.132,243.31,2.0,0,0,0
2007-02-01 06:47:00,0.456,0.136,244.08,2.0,0,0,0
2007-02-01 06:48:00,0.5660000000000001,0.262,244.43,2.6,0,0,0
2007-02-01 06:49:00,0.5660000000000001,0.278,244.46,2.6,0,0,0
2007-02-01 06:50:00,0.56,0.276,244.27,2.6,0,0,0
2007-02-01 06:51:00,0.556,0.272,243.54,2.4,0,0,0
2007-02-01 06:52:00,0.49,0.17600000000000002,244.08,2.0,0,0,0
2007-02-01 06:53:00,0.48200000000000004,0.168,244.07,2.0,0,0,0
2007-02-01 06:54:00,0.484,0.174,244.94,2.0,0,0,0
2007-02-01 06:55:00,0.484,0.174,245.19,2.0,0,0,0
2007-02-01 06:56:00,0.48200000000000004,0.174,245.05,2.0,0,0,0
2007-02-01 06:57:00,0.478,0.168,244.15,2.0,0,0,0
2007-02-01 06:58:00,0.47600000000000003,0.168,244.06,2.0,0,0,0
2007-02-01 06:59:00,0.474,0.16399999999999998,243.86,2.0,0,0,0
2007-02-01 07:00:00,0.47,0.158,242.74,2.0,0,0,0
2007-02-01 07:01:00,0.46799999999999997,0.154,242.2,2.0,0,0,0
2007-02-01 07:02:00,0.45799999999999996,0.14,242.69,2.0,0,0,0
2007-02-01 07:03:00,0.37200000000000005,0.0,242.34,1.6,0,0,0
2007-02-01 07:04:00,0.37,0.0,242.92,1.6,0,0,0
2007-02-01 07:05:00,0.368,0.0,242.3,1.4,0,0,0
2007-02-01 07:06:00,0.374,0.0,242.45,1.6,0,0,0
2007-02-01 07:07:00,0.374,0.0,241.7,1.6,0,0,0
2007-02-01 07:08:00,0.374,0.0,242.2,1.6,0,0,0
2007-02-01 07:09:00,0.37,0.0,242.61,1.4,0,0,0
2007-02-01 07:10:00,0.37,0.0,242.64,1.6,0,0,0
2007-02-01 07:11:00,0.374,0.0,242.18,1.6,0,0,0
2007-02-01 07:12:00,0.374,0.0,242.0,1.6,0,0,0
2007-02-01 07:13:00,0.374,0.0,241.86,1.6,0,0,0
2007-02-01 07:14:00,0.37,0.0,241.57,1.6,0,0,0
2007-02-01 07:15:00,0.364,0.0,240.89,1.4,0,0,0
2007-02-01 07:16:00,0.368,0.0,241.67,1.6,0,0,0
2007-02-01 07:17:00,0.37200000000000005,0.0,241.2,1.6,0,0,0
2007-02-01 07:18:00,0.37200000000000005,0.0,241.42,1.6,0,0,0
2007-02-01 07:19:00,0.374,0.0,241.72,1.6,0,0,0
2007-02-01 07:20:00,0.37,0.0,241.14,1.6,0,0,0
2007-02-01 07:21:00,0.366,0.0,241.73,1.4,0,0,0
2007-02-01 07:22:00,0.37200000000000005,0.0,242.78,1.6,0,0,0
2007-02-01 07:23:00,0.376,0.0,242.17,1.6,0,0,0
2007-02-01 07:24:00,0.374,0.0,241.93,1.6,0,0,0
2007-02-01 07:25:00,0.374,0.0,241.74,1.6,0,0,0
2007-02-01 07:26:00,0.418,0.062,241.12,1.8,0,0,0
2007-02-01 07:27:00,0.44,0.12,241.22,1.8,0,0,0
2007-02-01 07:28:00,0.442,0.12,240.92,1.8,0,0,0
2007-02-01 07:29:00,0.444,0.11599999999999999,240.07,1.8,0,0,0
2007-02-01 07:30:00,0.562,0.242,238.29,2.6,0,0,0
2007-02-01 07:31:00,0.5479999999999999,0.242,239.0,2.4,0,0,0
2007-02-01 07:32:00,0.54,0.24600000000000002,239.74,2.4,0,0,0
2007-02-01 07:33:00,0.534,0.242,239.23,2.4,0,0,0
2007-02-01 07:34:00,0.532,0.23800000000000002,240.39,2.4,0,0,0
2007-02-01 07:35:00,0.47,0.146,240.21,2.0,0,0,0
2007-02-01 07:36:00,0.46799999999999997,0.14800000000000002,240.36,2.0,0,0,0
2007-02-01 07:37:00,0.46799999999999997,0.14800000000000002,240.36,2.0,0,0,0
2007-02-01 07:38:00,0.462,0.14800000000000002,240.74,2.0,0,0,0
2007-02-01 07:39:00,0.46,0.14800000000000002,240.79,2.0,0,0,0
2007-02-01 07:40:00,0.46399999999999997,0.14800000000000002,240.35,2.0,0,0,0
2007-02-01 07:41:00,0.46399999999999997,0.146,240.25,2.0,0,0,0
2007-02-01 07:42:00,0.46399999999999997,0.14800000000000002,240.4,2.0,0,0,0
2007-02-01 07:43:00,0.462,0.146,240.26,2.0,0,0,0
2007-02-01 07:44:00,0.456,0.146,240.27,2.0,0,0,0
2007-02-01 07:45:00,0.4,0.066,240.27,1.6,0,0,0
2007-02-01 07:46:00,0.366,0.0,238.61,1.4,0,0,0
2007-02-01 07:47:00,0.364,0.0,238.11,1.4,0,0,0
2007-02-01 07:48:00,0.36200000000000004,0.0,237.88,1.4,0,0,0
2007-02-01 07:49:00,0.36,0.0,238.23,1.4,0,0,0
2007-02-01 07:50:00,0.36,0.0,238.98,1.4,0,0,0
2007-02-01 07:51:00,0.364,0.0,239.67,1.4,0,0,0
2007-02-01 07:52:00,0.37,0.0,240.61,1.6,0,0,0
2007-02-01 07:53:00,0.368,0.0,240.08,1.6,0,0,0
2007-02-01 07:54:00,0.368,0.0,239.64,1.6,0,0,0
2007-02-01 07:55:00,0.364,0.0,240.57,1.4,0,0,0
2007-02-01 07:56:00,0.364,0.0,240.67,1.4,0,0,0
2007-02-01 07:57:00,0.39399999999999996,0.0,241.06,1.8,0,0,0
2007-02-01 07:58:00,0.45399999999999996,0.138,241.0,2.0,0,0,0
2007-02-01 07:59:00,0.456,0.138,241.13,2.0,0,2,0
2007-02-01 08:00:00,0.45,0.136,240.8,2.0,0,1,0
2007-02-01 08:01:00,0.442,0.13,239.47,1.8,0,1,0
2007-02-01 08:02:00,0.442,0.126,238.7,1.8,0,2,0
2007-02-01 08:03:00,0.44799999999999995,0.126,238.48,1.8,0,1,0
2007-02-01 08:04:00,0.44799999999999995,0.126,238.57,1.8,0,2,0
2007-02-01 08:05:00,0.446,0.124,238.28,1.8,0,1,0
2007-02-01 08:06:00,0.446,0.132,239.69,1.8,0,1,0
2007-02-01 08:07:00,0.446,0.134,240.18,1.8,0,2,0
2007-02-01 08:08:00,0.536,0.23199999999999998,241.11,2.4,0,1,0
2007-02-01 08:09:00,0.528,0.242,241.04,2.4,0,2,0
2007-02-01 08:10:00,0.522,0.23199999999999998,239.1,2.4,0,1,0
2007-02-01 08:11:00,0.514,0.226,238.09,2.2,0,1,0
2007-02-01 08:12:00,0.59,0.306,237.42,2.8,0,2,0
2007-02-01 08:13:00,0.612,0.34600000000000003,236.94,2.8,0,1,0
2007-02-01 08:14:00,0.606,0.348,236.99,2.8,0,1,0
2007-02-01 08:15:00,0.6,0.344,236.46,2.8,0,1,0
2007-02-01 08:16:00,0.5820000000000001,0.322,236.33,2.8,0,2,0
2007-02-01 08:17:00,0.53,0.24600000000000002,236.77,2.4,0,1,0
2007-02-01 08:18:00,0.536,0.254,237.87,2.4,0,1,0
2007-02-01 08:19:00,0.53,0.24600000000000002,236.63,2.4,0,1,0
2007-02-01 08:20:00,0.534,0.258,238.64,2.4,0,2,0
2007-02-01 08:21:00,0.534,0.26,239.15,2.4,0,1,0
2007-02-01 08:22:00,0.536,0.27,240.49,2.4,0,1,0
2007-02-01 08:23:00,0.5379999999999999,0.27399999999999997,241.09,2.4,0,1,0
2007-02-01 08:24:00,0.52,0.244,240.53,2.4,0,1,0
2007-02-01 08:25:00,0.46399999999999997,0.15,240.95,2.0,0,0,0
2007-02-01 08:26:00,0.46,0.152,241.4,2.0,0,0,0
2007-02-01 08:27:00,0.45799999999999996,0.15,240.93,2.0,0,0,0
2007-02-01 08:28:00,0.376,0.0,240.18,1.6,0,0,0
2007-02-01 08:29:00,0.364,0.0,240.93,1.4,0,0,0
2007-02-01 08:30:00,0.366,0.0,241.61,1.4,0,0,0
2007-02-01 08:31:00,0.368,0.0,241.66,1.4,0,0,0
2007-02-01 08:32:00,0.368,0.0,240.85,1.4,0,0,0
2007-02-01 08:33:00,0.37,0.0,240.01,1.6,0,0,0
2007-02-01 08:34:00,0.37,0.0,240.5,1.6,0,0,0
2007-02-01 08:35:00,0.37,0.0,240.25,1.6,0,0,0
2007-02-01 08:36:00,0.368,0.0,239.88,1.6,0,0,0
2007-02-01 08:37:00,0.37,0.0,240.32,1.6,0,0,0
2007-02-01 08:38:00,0.37,0.0,240.34,1.6,0,0,0
2007-02-01 08:39:00,0.366,0.0,241.02,1.4,0,0,0
2007-02-01 08:40:00,0.366,0.0,241.22,1.4,0,0,0
2007-02-01 08:41:00,0.366,0.0,241.19,1.4,0,0,0
2007-02-01 08:42:00,0.366,0.0,241.31,1.4,0,0,0
2007-02-01 08:43:00,0.366,0.0,241.49,1.4,0,0,0
2007-02-01 08:44:00,0.366,0.0,241.58,1.4,0,0,0
2007-02-01 08:45:00,0.366,0.0,240.94,1.4,0,0,0
2007-02-01 08:46:00,0.36200000000000004,0.0,239.75,1.4,0,0,0
2007-02-01 08:47:00,0.368,0.0,240.85,1.4,0,0,0
2007-02-01 08:48:00,0.374,0.0,241.35,1.6,0,0,0
2007-02-01 08:49:00,0.45,0.102,241.09,2.0,0,0,0
2007-02-01 08:50:00,0.446,0.12,241.05,1.8,0,0,0
2007-02-01 08:51:00,0.44799999999999995,0.122,241.15,1.8,0,0,0
2007-02-01 08:52:00,0.444,0.122,241.28,1.8,0,0,0
2007-02-01 08:53:00,0.44,0.12,240.83,1.8,0,0,0
2007-02-01 08:54:00,0.48200000000000004,0.158,240.18,2.2,0,0,0
2007-02-01 08:55:00,0.546,0.252,240.52,2.4,0,0,0
2007-02-01 08:56:00,0.54,0.25,240.27,2.4,0,0,0
2007-02-01 08:57:00,0.512,0.21,240.4,2.2,0,0,0
2007-02-01 08:58:00,0.46799999999999997,0.14800000000000002,240.6,2.0,0,0,0
2007-02-01 08:59:00,0.46399999999999997,0.146,240.19,2.0,0,0,0
2007-02-01 09:00:00,0.46399999999999997,0.14800000000000002,240.42,2.0,0,0,0
2007-02-01 09:01:00,0.462,0.14800000000000002,240.39,2.0,0,0,0
2007-02-01 09:02:00,0.46399999999999997,0.146,240.16,2.0,0,0,0
2007-02-01 09:03:00,0.47,0.152,240.99,2.0,0,0,0
2007-02-01 09:04:00,0.46799999999999997,0.152,241.24,2.0,0,0,0
2007-02-01 09:05:00,0.46399999999999997,0.154,241.73,2.0,0,0,0
2007-02-01 09:06:00,0.462,0.156,241.88,2.0,0,0,0
2007-02-01 09:07:00,0.462,0.156,241.9,2.0,0,0,0
2007-02-01 09:08:00,0.46,0.15,241.13,2.0,0,0,0
2007-02-01 09:09:00,0.45799999999999996,0.14800000000000002,240.44,2.0,0,0,0
2007-02-01 09:10:00,0.402,0.068,239.85,1.6,0,0,0
2007-02-01 09:11:00,0.36200000000000004,0.0,239.97,1.4,0,0,0
2007-02-01 09:12:00,0.36,0.0,239.12,1.4,0,0,0
2007-02-01 09:13:00,0.36200000000000004,0.0,239.33,1.4,0,0,0
2007-02-01 09:14:00,0.36200000000000004,0.0,239.57,1.4,0,0,0
2007-02-01 09:15:00,0.364,0.0,240.08,1.4,0,0,0
2007-02-01 09:16:00,0.364,0.0,240.09,1.4,0,0,0
2007-02-01 09:17:00,0.366,0.0,240.87,1.4,0,0,0
2007-02-01 09:18:00,0.368,0.0,241.46,1.4,0,0,0
2007-02-01 09:19:00,0.368,0.0,241.24,1.4,0,0,0
2007-02-01 09:20:00,0.368,0.0,241.76,1.4,0,0,0
2007-02-01 09:21:00,0.37,0.0,242.6,1.6,0,0,0
2007-02-01 09:22:00,0.366,0.0,241.17,1.4,0,0,0
2007-02-01 09:23:00,0.368,0.0,241.24,1.4,0,0,0
2007-02-01 09:24:00,0.368,0.0,241.71,1.4,0,0,0
2007-02-01 09:25:00,0.37,0.0,241.98,1.6,0,0,0
2007-02-01 09:26:00,0.368,0.0,241.19,1.4,0,0,0
2007-02-01 09:27:00,0.366,0.0,240.7,1.4,0,0,0
2007-02-01 09:28:00,0.364,0.0,239.84,1.4,0,0,0
2007-02-01 09:29:00,0.44,0.094,239.89,2.0,0,0,0
2007-02-01 09:30:00,0.43799999999999994,0.11599999999999999,240.09,1.8,0,0,0
2007-02-01 09:31:00,0.43799999999999994,0.114,239.55,1.8,0,0,0
2007-02-01 09:32:00,0.442,0.11800000000000001,240.21,1.8,0,0,0
2007-02-01 09:33:00,0.446,0.11800000000000001,240.19,1.8,0,0,0
2007-02-01 09:34:00,0.444,0.11599999999999999,239.89,1.8,0,0,0
2007-02-01 09:35:00,0.44,0.11599999999999999,239.95,1.8,0,0,0
2007-02-01 09:36:00,0.46399999999999997,0.136,239.14,2.0,0,0,0
2007-02-01 09:37:00,0.508,0.19399999999999998,238.41,2.2,0,0,0
2007-02-01 09:38:00,0.466,0.136,238.19,2.0,0,0,0
2007-02-01 09:39:00,0.46399999999999997,0.138,238.34,2.0,0,0,0
2007-02-01 09:40:00,0.466,0.142,239.39,2.0,0,0,0
2007-02-01 09:41:00,0.462,0.14,239.07,2.0,0,0,0
2007-02-01 09:42:00,0.462,0.142,239.59,2.0,0,0,0
2007-02-01 09:43:00,0.462,0.14400000000000002,239.7,2.0,0,0,0
2007-02-01 09:44:00,0.46,0.142,239.53,2.0,0,0,0
2007-02-01 09:45:00,0.45799999999999996,0.142,239.17,2.0,0,0,0
2007-02-01 09:46:00,0.456,0.14,238.72,2.0,0,0,0
2007-02-01 09:47:00,0.456,0.14,238.59,2.0,0,0,0
2007-02-01 09:48:00,0.46,0.138,238.07,2.0,0,0,0
2007-02-01 09:49:00,0.45799999999999996,0.136,237.73,2.0,0,0,0
2007-02-01 09:50:00,0.45799999999999996,0.136,237.96,2.0,0,0,0
2007-02-01 09:51:00,0.46,0.14,238.6,2.0,0,0,0
2007-02-01 09:52:00,0.408,0.068,237.96,1.8,0,0,0
2007-02-01 09:53:00,0.364,0.0,237.88,1.4,0,0,0
2007-02-01 09:54:00,0.36200000000000004,0.0,237.28,1.4,0,0,0
2007-02-01 09:55:00,0.36,0.0,237.91,1.4,0,0,0
2007-02-01 09:56:00,0.358,0.0,238.4,1.4,0,0,0
2007-02-01 09:57:00,0.358,0.0,238.32,1.4,0,0,0
2007-02-01 09:58:00,0.36,0.0,238.39,1.4,0,0,0
2007-02-01 09:59:00,0.36,0.0,238.3,1.4,0,0,0
2007-02-01 10:00:00,0.358,0.0,238.27,1.4,0,0,0
2007-02-01 10:01:00,0.358,0.0,237.99,1.4,0,0,0
2007-02-01 10:02:00,0.36,0.0,237.94,1.4,0,0,0
2007-02-01 10:03:00,0.364,0.0,237.42,1.6,0,0,0
2007-02-01 10:04:00,0.364,0.0,237.75,1.6,0,0,0
2007-02-01 10:05:00,0.364,0.0,237.43,1.4,0,0,0
2007-02-01 10:06:00,0.364,0.0,237.64,1.4,0,0,0
2007-02-01 10:07:00,0.36,0.0,235.89,1.4,0,0,0
2007-02-01 10:08:00,0.358,0.0,235.56,1.4,0,0,0
2007-02-01 10:09:00,0.43200000000000005,0.076,236.94,2.0,0,0,0
2007-02-01 10:10:00,0.436,0.10400000000000001,237.02,1.8,0,0,0
2007-02-01 10:11:00,0.436,0.102,236.79,1.8,0,0,0
2007-02-01 10:12:00,0.428,0.1,236.24,1.8,0,0,0
2007-02-01 10:13:00,0.426,0.1,236.15,1.8,0,0,0
2007-02-01 10:14:00,0.428,0.102,236.63,1.8,0,0,0
2007-02-01 10:15:00,0.428,0.10400000000000001,237.11,1.8,0,0,0
2007-02-01 10:16:00,0.424,0.1,236.22,1.8,0,0,0
2007-02-01 10:17:00,0.402,0.068,236.17,1.6,0,0,0
2007-02-01 10:18:00,0.42200000000000004,0.06,238.43,1.8,0,0,0
2007-02-01 10:19:00,0.47600000000000003,0.138,238.57,2.0,0,0,0
2007-02-01 10:20:00,0.47200000000000003,0.138,238.48,2.0,0,0,0
2007-02-01 10:21:00,0.46799999999999997,0.136,238.07,2.0,0,0,0
2007-02-01 10:22:00,0.47,0.14,238.79,2.0,0,0,0
2007-02-01 10:23:00,0.466,0.14,238.58,2.0,0,0,0
2007-02-01 10:24:00,0.466,0.14,238.74,2.0,0,0,0
2007-02-01 10:25:00,0.46399999999999997,0.138,238.43,2.0,0,0,0
2007-02-01 10:26:00,0.49200000000000005,0.162,239.44,2.2,0,0,0
2007-02-01 10:27:00,0.546,0.268,239.93,2.4,0,1,0
2007-02-01 10:28:00,0.542,0.27,240.33,2.4,0,1,0
2007-02-01 10:29:00,0.54,0.27,240.2,2.4,0,1,0
2007-02-01 10:30:00,0.5379999999999999,0.266,239.57,2.4,0,2,0
2007-02-01 10:31:00,0.536,0.264,239.22,2.4,0,1,0
2007-02-01 10:32:00,0.542,0.27,240.27,2.4,0,1,0
2007-02-01 10:33:00,0.546,0.272,240.66,2.4,0,2,0
2007-02-01 10:34:00,0.46,0.146,240.02,2.0,0,1,0
2007-02-01 10:35:00,0.452,0.136,239.99,2.0,0,2,0
2007-02-01 10:36:00,0.452,0.134,239.66,2.0,0,1,0
2007-02-01 10:37:00,0.45,0.132,239.45,2.0,0,1,0
2007-02-01 10:38:00,0.44799999999999995,0.132,239.17,2.0,0,2,0
2007-02-01 10:39:00,0.44799999999999995,0.132,239.2,2.0,0,1,0
2007-02-01 10:40:00,0.45,0.134,240.1,2.0,0,1,0
2007-02-01 10:41:00,0.44,0.134,239.82,1.8,0,2,0
2007-02-01 10:42:00,0.44,0.132,239.58,1.8,0,1,0
2007-02-01 10:43:00,0.43799999999999994,0.132,239.66,1.8,0,1,0
2007-02-01 10:44:00,0.43799999999999994,0.132,239.52,1.8,0,2,0
2007-02-01 10:45:00,0.43799999999999994,0.132,239.78,1.8,0,1,0
2007-02-01 10:46:00,0.43799999999999994,0.134,240.22,1.8,0,1,0
2007-02-01 10:47:00,0.44,0.134,240.23,1.8,0,1,0
2007-02-01 10:48:00,0.444,0.136,240.28,1.8,0,2,0
2007-02-01 10:49:00,0.5,0.192,240.09,2.2,0,1,0
2007-02-01 10:50:00,0.514,0.23399999999999999,239.43,2.2,0,1,0
2007-02-01 10:51:00,0.512,0.23,238.79,2.2,0,1,0
2007-02-01 10:52:00,0.514,0.23399999999999999,239.5,2.2,0,2,0
2007-02-01 10:53:00,0.502,0.22,239.52,2.2,0,1,0
2007-02-01 10:54:00,0.434,0.114,239.41,1.8,0,0,0
2007-02-01 10:55:00,0.436,0.11800000000000001,240.36,1.8,0,0,0
2007-02-01 10:56:00,0.434,0.114,239.75,1.8,0,0,0
2007-02-01 10:57:00,0.43,0.11,240.05,1.8,0,0,0
2007-02-01 10:58:00,0.36,0.0,239.3,1.4,0,0,0
2007-02-01 10:59:00,0.366,0.0,240.76,1.4,0,0,0
2007-02-01 11:00:00,0.462,0.12,241.09,2.0,0,0,0
2007-02-01 11:01:00,0.47200000000000003,0.146,239.96,2.0,0,0,0
2007-02-01 11:02:00,0.47,0.146,239.88,2.0,0,0,0
2007-02-01 11:03:00,0.474,0.146,239.93,2.0,0,0,0
2007-02-01 11:04:00,0.47200000000000003,0.14800000000000002,240.06,2.0,0,0,0
2007-02-01 11:05:00,0.46799999999999997,0.15,240.69,2.0,0,0,0
2007-02-01 11:06:00,0.46399999999999997,0.152,241.09,2.0,0,0,0
2007-02-01 11:07:00,0.46399999999999997,0.152,241.11,2.0,0,0,0
2007-02-01 11:08:00,0.46399999999999997,0.152,241.38,2.0,0,0,0
2007-02-01 11:09:00,0.462,0.154,241.44,2.0,0,0,0
2007-02-01 11:10:00,0.46,0.15,240.71,2.0,0,0,0
2007-02-01 11:11:00,0.462,0.154,241.6,2.0,0,0,0
2007-02-01 11:12:00,0.46,0.154,241.38,2.0,0,0,0
2007-02-01 11:13:00,0.46,0.15,240.95,2.0,0,0,0
2007-02-01 11:14:00,0.45799999999999996,0.15,240.76,2.0,0,0,0
2007-02-01 11:15:00,0.45399999999999996,0.142,239.32,2.0,0,0,0
2007-02-01 11:16:00,0.36200000000000004,0.0,239.54,1.4,0,0,0
2007-02-01 11:17:00,0.36200000000000004,0.0,239.58,1.4,0,0,0
2007-02-01 11:18:00,0.36,0.0,238.56,1.4,0,0,0
2007-02-01 11:19:00,0.358,0.0,238.02,1.4,0,0,0
2007-02-01 11:20:00,0.366,0.0,241.13,1.4,0,0,0
2007-02-01 11:21:00,0.368,0.0,241.89,1.6,0,0,0
2007-02-01 11:22:00,0.366,0.0,241.16,1.4,0,0,0
2007-02-01 11:23:00,0.368,0.0,241.58,1.4,0,0,0
2007-02-01 11:24:00,0.37,0.0,242.47,1.6,0,0,0
2007-02-01 11:25:00,0.368,0.0,241.51,1.4,0,0,0
2007-02-01 11:26:00,0.366,0.0,240.64,1.4,0,0,0
2007-02-01 11:27:00,0.368,0.0,241.61,1.4,0,0,0
2007-02-01 11:28:00,0.37,0.0,242.44,1.6,0,0,0
2007-02-01 11:29:00,0.41200000000000003,0.06,242.82,1.8,0,0,0
2007-02-01 11:30:00,0.44799999999999995,0.132,243.24,1.8,0,0,0
2007-02-01 11:31:00,0.45,0.134,243.79,1.8,0,0,0
2007-02-01 11:32:00,0.45,0.132,243.35,1.8,0,0,0
2007-02-01 11:33:00,0.45,0.132,243.49,1.8,0,0,0
2007-02-01 11:34:00,0.444,0.126,242.28,1.8,0,0,0
2007-02-01 11:35:00,0.444,0.128,242.67,1.8,0,0,0
2007-02-01 11:36:00,0.442,0.128,242.48,1.8,0,0,0
2007-02-01 11:37:00,0.446,0.134,244.41,1.8,0,0,0
2007-02-01 11:38:00,0.376,0.0,244.15,1.6,0,0,0
2007-02-01 11:39:00,0.37799999999999995,0.0,244.97,1.6,0,0,0
2007-02-01 11:40:00,0.37799999999999995,0.0,244.62,1.6,0,0,0
2007-02-01 11:41:00,0.376,0.0,244.28,1.6,0,0,0
2007-02-01 11:42:00,0.47600000000000003,0.138,243.98,2.0,0,0,0
2007-02-01 11:43:00,0.488,0.172,244.64,2.0,0,0,0
2007-02-01 11:44:00,0.48,0.16399999999999998,243.27,2.0,0,0,0
2007-02-01 11:45:00,0.474,0.158,242.25,2.0,0,0,0
2007-02-01 11:46:00,0.47600000000000003,0.16399999999999998,243.12,2.0,0,0,0
2007-02-01 11:47:00,0.478,0.168,243.72,2.0,0,0,0
2007-02-01 11:48:00,0.48,0.16399999999999998,243.0,2.0,0,0,0
2007-02-01 11:49:00,0.47600000000000003,0.16,242.41,2.0,0,0,0
2007-02-01 11:50:00,0.46799999999999997,0.156,241.69,2.0,0,0,0
2007-02-01 11:51:00,0.466,0.16,242.53,2.0,0,0,0
2007-02-01 11:52:00,0.46799999999999997,0.162,242.99,2.0,0,0,0
2007-02-01 11:53:00,0.46399999999999997,0.158,242.14,2.0,0,0,0
2007-02-01 11:54:00,0.466,0.16,242.48,2.0,0,0,0
2007-02-01 11:55:00,0.466,0.16,242.56,2.0,0,0,0
2007-02-01 11:56:00,0.46799999999999997,0.166,243.53,2.0,0,0,0
2007-02-01 11:57:00,0.45,0.138,243.57,2.0,0,0,0
2007-02-01 11:58:00,0.374,0.0,243.29,1.6,0,0,0
2007-02-01 11:59:00,0.376,0.0,243.79,1.6,0,0,0
2007-02-01 12:00:00,0.374,0.0,243.42,1.6,0,0,0
2007-02-01 12:01:00,0.374,0.0,243.4,1.6,0,0,0
2007-02-01 12:02:00,0.37799999999999995,0.0,243.72,1.6,0,0,0
2007-02-01 12:03:00,0.38,0.0,243.21,1.6,0,0,0
2007-02-01 12:04:00,0.38,0.0,242.86,1.6,0,0,0
2007-02-01 12:05:00,0.37799999999999995,0.0,242.33,1.6,0,0,0
2007-02-01 12:06:00,0.374,0.0,241.38,1.6,0,0,0
2007-02-01 12:07:00,0.374,0.0,241.49,1.6,0,0,0
2007-02-01 12:08:00,0.376,0.0,241.68,1.6,0,0,0
2007-02-01 12:09:00,0.434,0.078,242.59,2.0,0,0,0
2007-02-01 12:10:00,0.45,0.132,242.95,1.8,0,0,0
2007-02-01 12:11:00,0.44799999999999995,0.132,243.07,1.8,0,0,0
2007-02-01 12:12:00,0.44799999999999995,0.132,243.14,1.8,0,0,0
2007-02-01 12:13:00,0.44799999999999995,0.132,243.28,1.8,0,0,0
2007-02-01 12:14:00,0.446,0.13,242.63,1.8,0,0,0
2007-02-01 12:15:00,0.444,0.128,242.28,1.8,0,0,0
2007-02-01 12:16:00,0.44,0.126,242.0,1.8,0,0,0
2007-02-01 12:17:00,0.43200000000000005,0.11,241.93,1.8,0,0,0
2007-02-01 12:18:00,0.376,0.0,241.73,1.6,0,0,0
2007-02-01 12:19:00,0.376,0.0,241.5,1.6,0,0,0
2007-02-01 12:20:00,0.376,0.0,241.68,1.6,0,0,0
2007-02-01 12:21:00,0.374,0.0,241.16,1.6,0,0,0
2007-02-01 12:22:00,0.374,0.0,241.5,1.6,0,0,0
2007-02-01 12:23:00,0.374,0.0,241.36,1.6,0,0,0
2007-02-01 12:24:00,0.494,0.154,241.96,2.2,0,0,0
2007-02-01 12:25:00,0.48200000000000004,0.154,241.58,2.0,0,0,0
2007-02-01 12:26:00,0.478,0.152,241.03,2.0,0,0,0
2007-02-01 12:27:00,0.47600000000000003,0.152,241.27,2.0,0,0,0
2007-02-01 12:28:00,0.46799999999999997,0.154,241.47,2.0,0,0,0
2007-02-01 12:29:00,0.46799999999999997,0.154,241.45,2.0,0,0,0
2007-02-01 12:30:00,0.466,0.154,241.55,2.0,0,0,0
